transaction_id,transaction_date,city,product_category,units_sold,revenue,customer_satisfaction
TXN-51304,2026-04-06,San Francisco,Books,5,97.31,3
TXN-51305,2026-04-06,Tokyo,Books,1,20.04,5
TXN-51306,2026-04-06,Tokyo,Home & Kitchen,4,363.86,4
TXN-51307,2026-04-06,Singapore,Home & Kitchen,2,161.83,5
TXN-51308,2026-04-06,Singapore,Electronics,5,1438.78,3
TXN-51309,2026-04-06,Berlin,Home & Kitchen,4,339.19,3
TXN-51310,2026-04-06,San Francisco,Books,3,71.21,3
TXN-51311,2026-04-07,Singapore,Electronics,5,1414.25,4
TXN-51312,2026-04-07,Tokyo,Groceries,1,32.45,3
TXN-51313,2026-04-07,Singapore,Home & Kitchen,1,95.81,5
TXN-51314,2026-04-07,Tokyo,Fashion,5,345.61,5
TXN-51315,2026-04-07,Tokyo,Home & Kitchen,2,163.49,4
TXN-51316,2026-04-07,Berlin,Groceries,3,123.43,4
TXN-51317,2026-04-07,New York,Groceries,5,157.93,5
TXN-51318,2026-04-07,San Francisco,Books,3,55.12,5
TXN-51319,2026-04-07,New York,Electronics,5,1432.78,4
TXN-51320,2026-04-07,London,Electronics,1,242.64,5
TXN-51321,2026-04-07,Tokyo,Home & Kitchen,3,283.95,4
TXN-51322,2026-04-07,Tokyo,Books,5,96.34,3
TXN-51323,2026-04-07,San Francisco,Books,2,42.67,4
TXN-51324,2026-04-07,San Francisco,Books,3,71.95,5
TXN-51325,2026-04-07,San Francisco,Fashion,1,64.51,3
TXN-51326,2026-04-07,Singapore,Fashion,4,307.27,3
TXN-51327,2026-04-07,San Francisco,Electronics,4,1158.05,5
TXN-51328,2026-04-08,Berlin,Books,2,41.45,4
TXN-51329,2026-04-08,Tokyo,Home & Kitchen,4,342.24,3
TXN-51330,2026-04-08,Berlin,Books,1,21.47,5
TXN-51331,2026-04-08,Singapore,Fashion,5,343.27,5
TXN-51332,2026-04-08,London,Home & Kitchen,1,101.44,5
TXN-51333,2026-04-08,Singapore,Books,3,56.04,4
TXN-51334,2026-04-08,San Francisco,Electronics,5,1493.84,4
TXN-51335,2026-04-08,Berlin,Books,1,21.14,5
TXN-51336,2026-04-08,San Francisco,Electronics,4,1089.2,5
TXN-51337,2026-04-08,Singapore,Electronics,5,1424.29,4
TXN-51338,2026-04-08,New York,Home & Kitchen,3,270.43,3
TXN-51339,2026-04-08,Tokyo,Books,5,117.18,5
TXN-51340,2026-04-08,Tokyo,Groceries,3,124.76,4
TXN-51341,2026-04-08,San Francisco,Groceries,1,38.8,5
TXN-51342,2026-04-08,Singapore,Groceries,5,171.17,5
TXN-51343,2026-04-08,Berlin,Books,2,42.87,5
TXN-51344,2026-04-08,Singapore,Groceries,5,158.93,4
TXN-51345,2026-04-09,Berlin,Fashion,1,80.88,4
TXN-51346,2026-04-09,San Francisco,Groceries,5,172.25,4
TXN-51347,2026-04-09,Singapore,Electronics,1,270.29,5
TXN-51348,2026-04-09,Singapore,Fashion,4,283.06,3
TXN-51349,2026-04-09,Singapore,Groceries,2,73.18,5
TXN-51350,2026-04-09,London,Electronics,1,297.55,5
TXN-51351,2026-04-09,Tokyo,Fashion,4,316.71,3
TXN-51352,2026-04-09,Singapore,Books,2,38.53,5
TXN-51353,2026-04-09,New York,Groceries,3,118.3,3
TXN-51354,2026-04-10,Tokyo,Fashion,4,292.0,4
TXN-51355,2026-04-10,San Francisco,Home & Kitchen,4,375.72,4
TXN-51356,2026-04-10,London,Books,2,42.37,4
TXN-51357,2026-04-10,London,Electronics,4,1014.6,4
TXN-51358,2026-04-10,Singapore,Home & Kitchen,1,78.98,5
TXN-51359,2026-04-10,Tokyo,Groceries,5,205.7,4
TXN-51360,2026-04-10,London,Groceries,3,119.77,4
TXN-51361,2026-04-10,Tokyo,Home & Kitchen,4,384.86,5
TXN-51362,2026-04-11,San Francisco,Home & Kitchen,5,425.52,5
TXN-51363,2026-04-11,London,Fashion,5,316.11,3
TXN-51364,2026-04-11,New York,Electronics,4,929.31,3
TXN-51365,2026-04-11,London,Books,2,44.7,4
TXN-51366,2026-04-11,New York,Fashion,1,76.01,3
TXN-51367,2026-04-11,Singapore,Home & Kitchen,2,201.47,5
TXN-51368,2026-04-11,Singapore,Electronics,1,231.48,5
TXN-51369,2026-04-11,Tokyo,Fashion,5,399.34,3
TXN-51370,2026-04-11,Singapore,Electronics,2,488.0,4
TXN-51371,2026-04-11,Singapore,Electronics,4,1176.81,4
TXN-51372,2026-04-11,Singapore,Books,3,58.63,3
TXN-51373,2026-04-12,Tokyo,Electronics,4,999.8,3
TXN-51374,2026-04-12,London,Groceries,2,72.25,4
TXN-51375,2026-04-12,Berlin,Fashion,4,266.99,4
TXN-51376,2026-04-12,San Francisco,Electronics,5,1413.27,3
TXN-51377,2026-04-12,Singapore,Home & Kitchen,1,99.77,5
TXN-51378,2026-04-12,New York,Groceries,1,32.27,5
TXN-51379,2026-04-12,Tokyo,Groceries,1,40.91,3
TXN-51380,2026-04-12,New York,Electronics,4,979.93,5
TXN-51381,2026-04-12,Tokyo,Groceries,5,157.69,5
TXN-51382,2026-04-12,Tokyo,Books,4,81.69,5
TXN-51383,2026-04-12,Berlin,Electronics,2,450.5,5
TXN-51384,2026-04-12,New York,Books,5,106.06,4
TXN-51385,2026-04-13,Tokyo,Groceries,1,38.14,5
TXN-51386,2026-04-13,London,Electronics,5,1445.0,4
TXN-51387,2026-04-13,Tokyo,Electronics,3,820.75,3
TXN-51388,2026-04-13,New York,Home & Kitchen,4,373.39,4
TXN-51389,2026-04-13,New York,Books,3,62.76,5
TXN-51390,2026-04-13,Singapore,Books,2,37.68,3
TXN-51391,2026-04-13,Singapore,Electronics,5,1214.43,4
TXN-51392,2026-04-13,Berlin,Electronics,3,787.43,4
TXN-51393,2026-04-13,New York,Electronics,3,687.61,5
TXN-51394,2026-04-13,Tokyo,Electronics,1,240.88,5
TXN-51395,2026-04-13,Tokyo,Home & Kitchen,5,401.49,5
TXN-51396,2026-04-13,New York,Fashion,1,78.44,4
TXN-51397,2026-04-13,Tokyo,Electronics,5,1142.18,5
TXN-51398,2026-04-14,New York,Fashion,2,152.57,4
TXN-51399,2026-04-14,Tokyo,Electronics,5,1189.01,5
TXN-51400,2026-04-14,New York,Electronics,1,262.29,5
TXN-51401,2026-04-14,New York,Fashion,2,143.9,5
TXN-51402,2026-04-14,London,Books,1,23.86,5
TXN-51403,2026-04-14,San Francisco,Home & Kitchen,3,293.49,3
TXN-51404,2026-04-14,Berlin,Electronics,2,500.33,3
TXN-51405,2026-04-14,San Francisco,Groceries,4,133.06,4
TXN-51406,2026-04-14,San Francisco,Home & Kitchen,4,330.85,5
TXN-51407,2026-04-14,San Francisco,Electronics,1,284.33,5
TXN-51408,2026-04-14,Tokyo,Home & Kitchen,2,153.8,4
TXN-51409,2026-04-14,New York,Electronics,1,238.46,3
TXN-51410,2026-04-14,London,Home & Kitchen,4,376.74,4
TXN-51411,2026-04-14,San Francisco,Fashion,2,152.87,5
TXN-51412,2026-04-14,Tokyo,Books,2,47.26,5
TXN-51413,2026-04-14,Berlin,Electronics,2,557.58,5
TXN-51414,2026-04-14,Singapore,Electronics,3,753.27,3
TXN-51415,2026-04-14,San Francisco,Home & Kitchen,2,158.99,5
TXN-51416,2026-04-15,London,Home & Kitchen,5,447.21,4
TXN-51417,2026-04-15,London,Fashion,1,67.07,3
TXN-51418,2026-04-15,Tokyo,Books,2,37.92,3
TXN-51419,2026-04-15,Singapore,Electronics,3,739.14,4
TXN-51420,2026-04-15,London,Groceries,5,199.77,4
TXN-51421,2026-04-15,New York,Electronics,1,294.36,3
TXN-51422,2026-04-15,New York,Fashion,4,295.25,3
TXN-51423,2026-04-15,Singapore,Fashion,4,301.79,4
TXN-51424,2026-04-15,San Francisco,Books,3,58.14,3
TXN-51425,2026-04-16,New York,Fashion,2,156.99,3
TXN-51426,2026-04-16,San Francisco,Books,1,20.83,4
TXN-51427,2026-04-16,Tokyo,Electronics,2,482.42,5
TXN-51428,2026-04-16,San Francisco,Books,4,80.96,4
TXN-51429,2026-04-16,Singapore,Fashion,3,250.46,3
TXN-51430,2026-04-16,San Francisco,Groceries,1,38.77,3
TXN-51431,2026-04-16,San Francisco,Groceries,1,40.44,4
TXN-51432,2026-04-16,San Francisco,Books,3,57.96,4
TXN-51433,2026-04-16,San Francisco,Home & Kitchen,5,497.96,5
TXN-51434,2026-04-16,San Francisco,Home & Kitchen,1,87.0,5
TXN-51435,2026-04-16,San Francisco,Books,5,104.2,4
TXN-51436,2026-04-16,New York,Groceries,4,156.92,3
TXN-51437,2026-04-16,London,Fashion,4,300.68,5
TXN-51438,2026-04-17,New York,Home & Kitchen,4,405.98,3
TXN-51439,2026-04-17,Singapore,Books,5,91.01,5
TXN-51440,2026-04-17,Tokyo,Books,1,20.71,3
TXN-51441,2026-04-17,Berlin,Electronics,1,276.99,4
TXN-51442,2026-04-17,San Francisco,Fashion,3,207.63,5
TXN-51443,2026-04-17,New York,Electronics,4,1100.71,3
TXN-51444,2026-04-17,Berlin,Books,5,90.73,4
TXN-51445,2026-04-17,San Francisco,Books,4,76.44,4
TXN-51446,2026-04-17,Singapore,Books,1,23.16,3
TXN-51447,2026-04-17,Singapore,Books,3,63.56,4
TXN-51448,2026-04-18,Singapore,Groceries,5,185.98,3
TXN-51449,2026-04-18,Berlin,Electronics,3,840.55,3
TXN-51450,2026-04-18,Singapore,Home & Kitchen,3,297.43,3
TXN-51451,2026-04-18,London,Books,4,86.86,4
TXN-51452,2026-04-18,San Francisco,Groceries,5,194.51,5
TXN-51453,2026-04-18,San Francisco,Fashion,3,204.03,3
TXN-51454,2026-04-18,Singapore,Books,5,116.13,5
TXN-51455,2026-04-18,Singapore,Fashion,2,139.46,4
TXN-51456,2026-04-18,Singapore,Home & Kitchen,4,334.27,3
TXN-51457,2026-04-18,London,Groceries,4,146.42,5
TXN-51458,2026-04-18,Tokyo,Electronics,5,1379.37,5
TXN-51459,2026-04-18,Tokyo,Groceries,5,176.83,5
TXN-51460,2026-04-18,San Francisco,Electronics,4,926.19,4
TXN-51461,2026-04-18,London,Fashion,1,65.3,4
TXN-51462,2026-04-19,Tokyo,Fashion,2,162.75,5
TXN-51463,2026-04-19,London,Electronics,4,1190.87,5
TXN-51464,2026-04-19,Tokyo,Fashion,3,215.47,5
TXN-51465,2026-04-19,London,Electronics,2,459.44,3
TXN-51466,2026-04-19,Singapore,Home & Kitchen,3,260.99,4
TXN-51467,2026-04-19,Tokyo,Groceries,5,192.46,5
TXN-51468,2026-04-19,Tokyo,Home & Kitchen,4,337.02,3
TXN-51469,2026-04-19,San Francisco,Groceries,3,101.64,4
TXN-51470,2026-04-19,New York,Groceries,2,70.42,4
TXN-51471,2026-04-20,San Francisco,Home & Kitchen,5,418.87,3
TXN-51472,2026-04-20,San Francisco,Fashion,2,130.91,4
TXN-51473,2026-04-20,San Francisco,Home & Kitchen,4,332.56,3
TXN-51474,2026-04-20,Berlin,Fashion,1,76.98,4
TXN-51475,2026-04-20,London,Fashion,4,297.35,3
TXN-51476,2026-04-20,London,Home & Kitchen,1,99.97,4
TXN-51477,2026-04-20,San Francisco,Books,4,94.27,3
TXN-51478,2026-04-20,Singapore,Electronics,5,1490.85,4
TXN-51479,2026-04-20,Tokyo,Groceries,3,125.04,5
TXN-51480,2026-04-20,Berlin,Fashion,4,280.45,3
TXN-51481,2026-04-21,New York,Books,2,44.14,3
TXN-51482,2026-04-21,New York,Groceries,4,151.94,3
TXN-51483,2026-04-21,London,Books,1,19.96,5
TXN-51484,2026-04-21,Berlin,Fashion,5,338.33,4
TXN-51485,2026-04-21,New York,Fashion,1,74.31,4
TXN-51486,2026-04-21,Berlin,Electronics,4,958.34,4
TXN-51487,2026-04-21,Berlin,Home & Kitchen,5,502.78,5
TXN-51488,2026-04-21,Tokyo,Groceries,2,78.04,4
TXN-51489,2026-04-21,Tokyo,Groceries,3,94.88,4
TXN-51490,2026-04-21,London,Groceries,4,162.72,3
TXN-51491,2026-04-21,Singapore,Fashion,4,314.29,4
TXN-51492,2026-04-21,London,Books,2,45.67,4
TXN-51493,2026-04-21,San Francisco,Books,5,107.94,3
TXN-51494,2026-04-21,London,Fashion,4,335.02,5
TXN-51495,2026-04-21,New York,Groceries,5,197.2,3
TXN-51496,2026-04-21,Tokyo,Electronics,3,768.27,5
TXN-51497,2026-04-21,Singapore,Books,5,112.66,3
TXN-51498,2026-04-21,San Francisco,Fashion,4,276.31,4
TXN-51499,2026-04-21,London,Electronics,5,1238.97,5
TXN-51500,2026-04-22,San Francisco,Books,1,22.75,3
TXN-51501,2026-04-22,London,Groceries,4,131.22,5
TXN-51502,2026-04-22,Tokyo,Groceries,2,73.33,5
TXN-51503,2026-04-22,New York,Fashion,1,79.06,4
TXN-51504,2026-04-22,Berlin,Electronics,3,805.74,5
TXN-51505,2026-04-22,London,Books,4,95.38,3
TXN-51506,2026-04-22,Berlin,Groceries,5,158.42,4
TXN-51507,2026-04-22,Berlin,Fashion,1,66.07,4
TXN-51508,2026-04-22,London,Fashion,2,128.22,4
TXN-51509,2026-04-22,Singapore,Books,3,54.88,4
TXN-51510,2026-04-22,Singapore,Home & Kitchen,1,89.6,5
TXN-51511,2026-04-22,New York,Fashion,5,394.03,5
TXN-51512,2026-04-22,London,Groceries,3,103.05,5
TXN-51513,2026-04-22,New York,Groceries,5,187.95,3
TXN-51514,2026-04-22,San Francisco,Electronics,5,1230.53,4
TXN-51515,2026-04-22,London,Books,2,37.23,3
TXN-51516,2026-04-22,San Francisco,Home & Kitchen,2,193.55,5
TXN-51517,2026-04-22,Singapore,Home & Kitchen,5,490.37,5
TXN-51518,2026-04-22,Singapore,Home & Kitchen,1,87.14,3
TXN-51519,2026-04-23,New York,Fashion,4,281.25,5
TXN-51520,2026-04-23,San Francisco,Groceries,4,163.37,5
TXN-51521,2026-04-23,London,Home & Kitchen,2,189.2,3
TXN-51522,2026-04-23,San Francisco,Electronics,2,578.52,3
TXN-51523,2026-04-23,London,Fashion,2,134.81,3
TXN-51524,2026-04-23,Singapore,Books,1,18.47,4
TXN-51525,2026-04-23,New York,Books,2,37.29,5
TXN-51526,2026-04-23,Berlin,Home & Kitchen,1,88.46,4
TXN-51527,2026-04-23,New York,Electronics,3,825.21,3
TXN-51528,2026-04-24,Berlin,Electronics,2,538.14,3
TXN-51529,2026-04-24,Singapore,Fashion,3,190.84,3
TXN-51530,2026-04-24,Berlin,Groceries,3,105.59,5
TXN-51531,2026-04-24,San Francisco,Home & Kitchen,5,455.21,3
TXN-51532,2026-04-24,New York,Home & Kitchen,5,410.17,3
TXN-51533,2026-04-24,San Francisco,Groceries,5,157.73,5
TXN-51534,2026-04-24,San Francisco,Electronics,5,1444.24,4
TXN-51535,2026-04-24,Singapore,Groceries,5,167.22,5
TXN-51536,2026-04-24,San Francisco,Electronics,3,895.79,4
TXN-51537,2026-04-24,Berlin,Fashion,2,143.12,4
TXN-51538,2026-04-24,Tokyo,Electronics,1,263.98,4
TXN-51539,2026-04-24,Singapore,Groceries,3,112.05,3
TXN-51540,2026-04-24,London,Electronics,4,934.72,4
TXN-51541,2026-04-24,Berlin,Books,3,66.37,4
TXN-51542,2026-04-24,Berlin,Fashion,4,276.41,4
TXN-51543,2026-04-24,New York,Fashion,4,330.88,4
TXN-51544,2026-04-24,New York,Fashion,4,308.46,4
TXN-51545,2026-04-24,Berlin,Books,1,18.72,4
TXN-51546,2026-04-24,Singapore,Books,5,119.33,5
TXN-51547,2026-04-24,New York,Fashion,3,250.44,4
TXN-51548,2026-04-25,Tokyo,Home & Kitchen,1,82.44,4
TXN-51549,2026-04-25,London,Books,5,107.81,5
TXN-51550,2026-04-25,London,Books,4,88.0,4
TXN-51551,2026-04-25,Berlin,Books,3,56.65,4
TXN-51552,2026-04-25,New York,Electronics,3,785.1,3
TXN-51553,2026-04-25,New York,Fashion,1,78.49,3
TXN-51554,2026-04-25,Singapore,Books,1,23.83,4
TXN-51555,2026-04-25,Singapore,Home & Kitchen,3,241.18,5
TXN-51556,2026-04-25,New York,Home & Kitchen,1,93.36,5
TXN-51557,2026-04-25,Tokyo,Books,2,39.52,4
TXN-51558,2026-04-25,Berlin,Books,3,63.76,5
TXN-51559,2026-04-26,New York,Electronics,4,1164.04,3
TXN-51560,2026-04-26,Tokyo,Books,3,69.35,4
TXN-51561,2026-04-26,New York,Books,1,19.06,5
TXN-51562,2026-04-26,Singapore,Groceries,2,73.32,3
TXN-51563,2026-04-26,Singapore,Groceries,4,146.47,3
TXN-51564,2026-04-26,Singapore,Home & Kitchen,4,373.33,5
TXN-51565,2026-04-26,Berlin,Home & Kitchen,4,354.54,3
TXN-51566,2026-04-26,New York,Home & Kitchen,4,332.87,5
TXN-51567,2026-04-26,Berlin,Books,3,67.8,4
TXN-51568,2026-04-26,New York,Groceries,1,37.7,3
TXN-51569,2026-04-26,London,Groceries,5,158.91,5
TXN-51570,2026-04-26,Tokyo,Groceries,1,36.0,4
TXN-51571,2026-04-26,London,Books,1,21.97,3
TXN-51572,2026-04-26,Singapore,Fashion,3,226.33,5
TXN-51573,2026-04-26,London,Electronics,1,250.32,3
TXN-51574,2026-04-26,London,Home & Kitchen,1,88.25,4
TXN-51575,2026-04-27,Tokyo,Home & Kitchen,3,231.06,4
TXN-51576,2026-04-27,New York,Home & Kitchen,3,258.4,4
TXN-51577,2026-04-27,Berlin,Groceries,1,39.99,3
TXN-51578,2026-04-27,London,Fashion,4,294.23,5
TXN-51579,2026-04-27,San Francisco,Groceries,5,173.22,4
TXN-51580,2026-04-27,Tokyo,Fashion,1,80.65,5
TXN-51581,2026-04-27,London,Fashion,3,191.99,5
TXN-51582,2026-04-27,San Francisco,Books,5,112.29,3
TXN-51583,2026-04-27,New York,Home & Kitchen,5,425.45,3
TXN-51584,2026-04-27,Berlin,Home & Kitchen,4,349.56,4
TXN-51585,2026-04-27,Singapore,Electronics,3,788.54,4
TXN-51586,2026-04-27,Singapore,Books,5,99.4,4
TXN-51587,2026-04-27,London,Books,5,105.46,5
TXN-51588,2026-04-27,San Francisco,Home & Kitchen,1,92.51,5
TXN-51589,2026-04-27,Berlin,Fashion,4,269.89,5
TXN-51590,2026-04-27,London,Books,5,114.27,4
TXN-51591,2026-04-27,Singapore,Home & Kitchen,1,89.82,4
TXN-51592,2026-04-28,San Francisco,Fashion,2,157.35,4
TXN-51593,2026-04-28,Tokyo,Books,3,69.48,3
TXN-51594,2026-04-28,Tokyo,Fashion,3,240.89,5
TXN-51595,2026-04-28,London,Fashion,5,339.79,3
TXN-51596,2026-04-28,San Francisco,Electronics,2,454.16,4
TXN-51597,2026-04-28,Tokyo,Books,5,119.74,4
TXN-51598,2026-04-28,San Francisco,Electronics,2,490.91,3
TXN-51599,2026-04-28,London,Groceries,5,166.74,3
TXN-51600,2026-04-28,New York,Books,1,23.16,3
TXN-51601,2026-04-28,Berlin,Groceries,3,121.82,4
TXN-51602,2026-04-28,Singapore,Groceries,1,35.67,5
TXN-51603,2026-04-28,San Francisco,Fashion,1,74.99,5
TXN-51604,2026-04-28,Berlin,Electronics,5,1481.13,5
TXN-51605,2026-04-28,Tokyo,Groceries,1,34.0,3
TXN-51606,2026-04-28,London,Groceries,5,196.2,5
TXN-51607,2026-04-29,Tokyo,Fashion,2,132.06,3
TXN-51608,2026-04-29,London,Fashion,4,286.3,5
TXN-51609,2026-04-29,Tokyo,Electronics,5,1265.51,3
TXN-51610,2026-04-29,Berlin,Groceries,4,145.94,3
TXN-51611,2026-04-29,San Francisco,Groceries,3,109.47,4
TXN-51612,2026-04-29,New York,Groceries,5,159.33,5
TXN-51613,2026-04-29,Singapore,Electronics,2,487.95,4
TXN-51614,2026-04-29,Singapore,Groceries,3,122.95,5
TXN-51615,2026-04-29,Berlin,Electronics,2,578.65,4
TXN-51616,2026-04-29,Tokyo,Electronics,3,742.7,3
TXN-51617,2026-04-29,San Francisco,Groceries,2,82.23,5
TXN-51618,2026-04-29,Singapore,Groceries,4,159.15,4
TXN-51619,2026-04-29,Tokyo,Electronics,4,1121.08,4
TXN-51620,2026-04-29,New York,Books,2,44.38,5
TXN-51621,2026-04-29,London,Electronics,4,1080.63,5
TXN-51622,2026-04-29,Tokyo,Groceries,1,39.5,5
TXN-51623,2026-04-29,Singapore,Fashion,4,318.45,3
TXN-51624,2026-04-29,Tokyo,Electronics,2,544.24,4
TXN-51625,2026-04-29,New York,Home & Kitchen,1,80.52,5
TXN-51626,2026-04-30,Berlin,Fashion,4,318.58,4
TXN-51627,2026-04-30,Tokyo,Books,2,39.13,5
TXN-51628,2026-04-30,London,Home & Kitchen,3,244.7,4
TXN-51629,2026-04-30,San Francisco,Groceries,4,162.81,5
TXN-51630,2026-04-30,New York,Fashion,1,82.39,5
TXN-51631,2026-04-30,Singapore,Home & Kitchen,2,199.25,4
TXN-51632,2026-04-30,London,Fashion,2,128.09,5
TXN-51633,2026-04-30,Berlin,Books,3,56.69,4
TXN-51634,2026-04-30,Berlin,Fashion,1,63.3,5
TXN-51635,2026-04-30,Tokyo,Books,4,74.84,5
TXN-51636,2026-04-30,San Francisco,Fashion,3,207.14,4
TXN-51637,2026-04-30,San Francisco,Books,4,92.55,5
TXN-51638,2026-04-30,London,Fashion,2,143.57,4
TXN-51639,2026-04-30,New York,Fashion,3,250.5,3
TXN-51640,2026-04-30,Tokyo,Home & Kitchen,2,171.85,5
TXN-51641,2026-04-30,New York,Books,1,20.81,4
TXN-51642,2026-04-30,Singapore,Books,2,44.56,5
TXN-51643,2026-04-30,Singapore,Books,5,97.69,3
TXN-51644,2026-04-30,New York,Home & Kitchen,1,84.99,3
TXN-51645,2026-05-01,Berlin,Groceries,5,194.75,3
TXN-51646,2026-05-01,London,Electronics,5,1357.37,4
TXN-51647,2026-05-01,Singapore,Books,3,56.38,5
TXN-51648,2026-05-01,Berlin,Electronics,2,489.04,5
TXN-51649,2026-05-01,London,Books,4,75.17,4
TXN-51650,2026-05-01,Tokyo,Home & Kitchen,2,166.28,4
TXN-51651,2026-05-01,San Francisco,Electronics,4,1161.5,4
TXN-51652,2026-05-01,Tokyo,Groceries,3,122.94,4
TXN-51653,2026-05-01,London,Home & Kitchen,5,422.41,3
TXN-51654,2026-05-01,Singapore,Groceries,4,158.07,3
TXN-51655,2026-05-01,Singapore,Home & Kitchen,4,311.43,3
TXN-51656,2026-05-01,San Francisco,Electronics,2,455.38,4
TXN-51657,2026-05-01,Singapore,Fashion,4,288.66,4
TXN-51658,2026-05-01,Tokyo,Electronics,3,897.48,5
TXN-51659,2026-05-01,Tokyo,Books,4,74.7,5
TXN-51660,2026-05-02,London,Electronics,1,240.28,4
TXN-51661,2026-05-02,San Francisco,Fashion,5,401.37,5
TXN-51662,2026-05-02,San Francisco,Home & Kitchen,5,509.75,3
TXN-51663,2026-05-02,Berlin,Home & Kitchen,2,174.24,3
TXN-51664,2026-05-02,Tokyo,Fashion,1,81.63,3
TXN-51665,2026-05-02,Singapore,Groceries,1,35.64,5
TXN-51666,2026-05-02,London,Electronics,2,454.33,4
TXN-51667,2026-05-02,Tokyo,Books,3,64.7,3
TXN-51668,2026-05-02,New York,Groceries,5,207.42,4
TXN-51669,2026-05-02,San Francisco,Home & Kitchen,2,197.03,5
TXN-51670,2026-05-03,New York,Groceries,1,37.25,5
TXN-51671,2026-05-03,New York,Books,4,78.12,3
TXN-51672,2026-05-03,New York,Books,1,23.11,3
TXN-51673,2026-05-03,Tokyo,Books,3,65.65,5
TXN-51674,2026-05-03,New York,Fashion,3,219.92,4
TXN-51675,2026-05-03,Singapore,Groceries,5,164.39,5
TXN-51676,2026-05-03,London,Electronics,5,1199.95,4
TXN-51677,2026-05-03,Tokyo,Books,3,64.14,4
TXN-51678,2026-05-03,Tokyo,Electronics,3,813.12,4
TXN-51679,2026-05-03,New York,Books,1,21.08,4
TXN-51680,2026-05-03,Singapore,Fashion,2,165.09,5
TXN-51681,2026-05-03,New York,Home & Kitchen,3,265.32,3
TXN-51682,2026-05-04,London,Books,2,47.81,5
TXN-51683,2026-05-04,San Francisco,Groceries,5,179.96,5
TXN-51684,2026-05-04,Berlin,Electronics,1,293.8,5
TXN-51685,2026-05-04,Berlin,Electronics,4,1023.91,4
TXN-51686,2026-05-04,London,Home & Kitchen,3,249.0,3
TXN-51687,2026-05-04,New York,Home & Kitchen,1,95.38,4
TXN-51688,2026-05-04,San Francisco,Fashion,4,255.8,4
TXN-51689,2026-05-04,London,Groceries,5,195.51,5
TXN-51690,2026-05-04,Berlin,Books,3,60.14,3
TXN-51691,2026-05-04,San Francisco,Fashion,1,78.69,5
TXN-51692,2026-05-04,Singapore,Groceries,1,36.05,3
TXN-51693,2026-05-04,Tokyo,Electronics,1,226.0,5
TXN-51694,2026-05-04,Tokyo,Books,4,92.85,5
TXN-51695,2026-05-04,Singapore,Home & Kitchen,4,336.89,5
TXN-51696,2026-05-04,Singapore,Groceries,4,159.79,3
TXN-51697,2026-05-04,San Francisco,Fashion,1,67.01,3
TXN-51698,2026-05-04,New York,Fashion,2,146.21,3
TXN-51699,2026-05-04,Tokyo,Fashion,5,335.05,4
TXN-51700,2026-05-04,San Francisco,Books,4,82.13,3
TXN-51701,2026-05-04,San Francisco,Fashion,4,332.96,4
TXN-51702,2026-05-05,Berlin,Books,2,38.42,5
TXN-51703,2026-05-05,New York,Books,3,54.14,5
TXN-51704,2026-05-05,Tokyo,Books,4,89.69,5
TXN-51705,2026-05-05,London,Home & Kitchen,1,88.93,4
TXN-51706,2026-05-05,Berlin,Home & Kitchen,5,501.75,4
TXN-51707,2026-05-05,Singapore,Fashion,1,74.09,4
TXN-51708,2026-05-05,London,Home & Kitchen,5,390.6,5
TXN-51709,2026-05-05,Tokyo,Books,1,20.97,5
TXN-51710,2026-05-06,Singapore,Books,4,72.5,4
TXN-51711,2026-05-06,Tokyo,Fashion,3,216.6,5
TXN-51712,2026-05-06,Berlin,Fashion,3,247.07,5
TXN-51713,2026-05-06,San Francisco,Books,3,67.01,4
TXN-51714,2026-05-06,Singapore,Books,3,68.33,3
TXN-51715,2026-05-06,San Francisco,Home & Kitchen,3,282.34,3
TXN-51716,2026-05-06,San Francisco,Books,2,38.39,5
TXN-51717,2026-05-06,New York,Books,4,94.63,4
TXN-51718,2026-05-06,San Francisco,Groceries,2,74.69,3
TXN-51719,2026-05-06,London,Groceries,3,115.82,3
TXN-51720,2026-05-06,New York,Home & Kitchen,1,85.11,3
TXN-51721,2026-05-06,San Francisco,Home & Kitchen,1,90.83,4
TXN-51722,2026-05-06,London,Groceries,3,118.74,5
TXN-51723,2026-05-07,Singapore,Fashion,5,378.45,3
TXN-51724,2026-05-07,Tokyo,Electronics,4,1188.79,3
TXN-51725,2026-05-07,Berlin,Electronics,5,1418.31,3
TXN-51726,2026-05-07,New York,Home & Kitchen,5,395.94,5
TXN-51727,2026-05-07,San Francisco,Electronics,3,710.33,4
TXN-51728,2026-05-07,Berlin,Books,4,89.58,3
TXN-51729,2026-05-07,Singapore,Fashion,3,210.08,3
TXN-51730,2026-05-07,San Francisco,Electronics,4,1190.89,3
TXN-51731,2026-05-07,Tokyo,Fashion,3,207.07,3
TXN-51732,2026-05-07,London,Electronics,3,835.92,4
TXN-51733,2026-05-07,Singapore,Groceries,2,66.18,5
TXN-51734,2026-05-07,San Francisco,Books,2,45.62,4
TXN-51735,2026-05-08,Berlin,Books,3,70.99,4
TXN-51736,2026-05-08,New York,Fashion,5,414.08,3
TXN-51737,2026-05-08,London,Groceries,4,167.24,3
TXN-51738,2026-05-08,New York,Books,4,90.22,5
TXN-51739,2026-05-08,Berlin,Fashion,1,83.53,5
TXN-51740,2026-05-08,London,Home & Kitchen,4,347.0,5
